date, pm25, pm10, o3, no2, so2, co
2016/3/15, 42, 24, , 21, 1, 4
2016/3/16, 51, 16, , 16, 1, 4
2016/3/17, 46, 20, , 21, 1, 4
2016/3/18, 49, 25, , 25, 1, 5
2016/3/19, 56, 27, , 24, 1, 5
2016/3/20, 63, 19, , 11, 1, 2
2016/3/21, 54, 35, , 28, 1, 6
2016/3/22, 59, 43, , 37, 1, 9
2016/3/23, 80, 30, , 26, 1, 6
2016/3/24, 61, 21, , 23, 1, 5
2016/3/25, 55, 14, , 17, , 4
2016/3/26, 33, 16, , 17, , 5
2016/3/27, 41, 13, , 14, , 5
2016/3/28, 31, 32, , 26, 1, 7
2016/3/29, 64, 30, , 29, 1, 5
2016/3/30, 65, 28, , 23, 1, 5
2016/3/31, 60, 34, , 26, 1, 6
2016/4/1, 71, 30, , 22, 1, 5
2015/10/2, 72, 35, , 34, 1, 8
2015/10/3, 78, 26, , 28, , 9
2015/10/4, 59, 11, , 10, , 3
2015/10/5, 42, 11, , 11, 1, 2
2015/10/6, 40, 22, , 16, , 3
2015/10/7, 50, 37, , 37, 1, 7
2015/10/8, 75, 49, , 47, 1, 10
2015/10/9, 108, 40, , 35, 1, 7
2015/10/10, 73, 22, , 28, , 6
2015/10/11, 53, 34, , 16, 1, 5
2015/10/12, 82, 15, , 10, , 2
2015/10/13, 43, 8, , 17, , 2
2015/10/14, 31, 35, , 26, , 
2015/10/15, 81, 52, , 46, 1, 
2015/10/16, 106, 52, , 42, 2, 2
2015/10/17, 108, 13, , 10, , 2
2015/10/18, 74, 6, , 5, , 1
2015/10/19, 30, 12, , 17, , 3
2015/10/20, 51, 25, , 35, 1, 7
2015/10/21, 81, 25, , 43, 1, 8
2015/10/22, 100, , , 30, , 7
2015/10/23, 47, , , 26, , 6
2015/10/24, 57, , , 9, , 2
2015/10/25, 47, , , 7, , 2
2015/10/26, 46, , , 25, , 7
2015/10/27, 53, , , 30, , 7
2015/10/28, 69, , , 17, , 3
2015/10/29, 44, 16, , 10, , 3
2015/10/30, 40, 17, , 23, 1, 4
2015/10/31, 33, 26, , 22, , 5
2015/11/1, 57, , , 13, , 4
2015/11/2, 50, , , 19, , 4
2015/11/3, 37, , , 34, , 9
2015/11/4, 53, , , 29, 1, 8
2015/11/5, 58, , , 29, , 7
2015/11/6, 50, 13, , 15, , 4
2015/11/7, 42, 5, , 9, 1, 2
2015/11/8, 25, 16, , 12, , 3
2015/11/9, 36, 28, , 32, 1, 7
2015/11/10, 46, 38, , 29, 1, 7
2015/11/11, 85, 47, , 33, 1, 8
2015/11/12, 63, 29, , 22, , 5
2015/11/13, 62, 41, , 40, 1, 8
2015/11/14, 70, 25, , 27, 1, 7
2015/11/15, 46, 14, , 13, , 4
2015/11/16, 42, 19, , 15, , 4
2015/11/17, 55, 31, , 29, 1, 7
2015/11/18, 60, 36, , 38, 1, 8
2015/11/19, 63, 44, , 37, 1, 10
2015/11/20, 76, 20, , 22, , 5
2015/11/21, 40, 22, , 10, , 3
2015/11/22, 67, 18, , 12, , 4
2015/11/23, 35, 29, , 27, , 7
2015/11/24, 64, 33, , 29, 1, 9
2015/11/25, 55, 25, , 21, , 6
2015/11/26, 45, 16, , 15, , 4
2015/11/27, 44, 26, , 19, , 5
2015/11/28, 52, 35, , 23, , 6
2015/11/29, 57, 15, , 17, , 5
2015/11/30, 35, 8, , 13, , 3
2015/12/1, 30, 23, , 16, , 3
2015/12/2, 49, 31, , 20, , 5
2015/12/3, 67, 21, , 18, , 5
2015/12/4, 50, 29, , 22, 1, 6
2015/12/5, 59, 34, , 29, , 8
2015/12/6, 67, 15, , 17, , 5
2015/12/7, 37, 10, , 15, , 3
2015/12/8, 33, 21, , 18, , 4
2015/12/9, 51, 32, , 34, 1, 9
2015/12/10, 58, 35, , 32, 1, 8
2015/12/11, 61, 25, , 30, 1, 7
2015/12/12, 57, 29, , 28, , 8
2015/12/13, 64, 16, , 18, , 6
2015/12/14, 29, 29, , 36, 1, 8
2015/12/15, 51, 30, , 36, , 8
2015/12/16, 48, 11, , 15, , 3
2015/12/17, 9, 28, , 24, , 5
2015/12/18, 62, 36, , 40, 1, 9
2015/12/19, 71, 29, , 31, 1, 7
2015/12/20, 60, 20, , 18, 1, 5
2015/12/21, 60, 26, , 27, , 6
2015/12/22, 53, 26, , 30, , 7
2015/12/23, 56, 35, , 32, , 9
2015/12/24, 66, 21, , 20, , 6
2015/12/25, 45, 24, , 18, , 8
2015/12/26, 61, 15, , 15, , 4
2015/12/27, 35, 17, , 14, , 5
2015/12/28, 37, 19, , 25, , 7
2015/12/29, 46, 20, , 24, , 6
2015/12/30, 45, 14, , 22, , 6
2015/12/31, 32, , , , , 
2016/1/4, 25, 17, , 11, 1, 3
2015/7/2, 75, 41, , 27, 1, 7
2015/7/3, 87, 34, , 28, 1, 10
2015/7/4, 81, 22, , 18, 1, 5
2015/7/5, 59, 16, , 9, 1, 3
2015/7/6, 44, 28, , 23, 2, 5
2015/7/7, 54, 39, , 27, 1, 10
2015/7/8, 83, 39, , 28, 1, 10
2015/7/9, 95, 16, , 17, , 4
2015/7/10, 34, 41, , 31, 2, 11
2015/7/11, 83, 30, , 22, 1, 10
2015/7/12, 70, 38, , 23, 1, 14
2015/7/13, 84, 51, , 39, 2, 15
2015/7/14, 107, 46, , 40, 2, 12
2015/7/15, 91, 56, , 41, 2, 11
2015/7/16, 108, 45, , 32, 1, 7
2015/7/17, 92, 52, , 44, 2, 13
2015/7/18, 119, 51, , 30, 2, 11
2015/7/19, 106, 38, , 27, 1, 10
2015/7/20, 95, 40, , 34, 2, 9
2015/7/21, 79, 32, , 24, 2, 5
2015/7/22, 67, 17, , 15, , 3
2015/7/23, 44, 26, , 22, 1, 5
2015/7/24, 54, 33, , 33, 2, 9
2015/7/25, 78, 18, , 20, , 7
2015/7/26, 60, 14, , 16, , 4
2015/7/27, 49, 37, , 36, 2, 9
2015/7/28, 81, 44, , 40, 1, 8
2015/7/29, 115, 55, , 46, 3, 12
2015/7/30, 139, 58, , 41, 2, 10
2015/7/31, 124, 60, , 48, 2, 14
2015/8/1, 132, 59, , 38, 2, 13
2015/8/2, 121, 52, , 30, 1, 14
2015/8/3, 107, 56, , 37, 2, 12
2015/8/4, 105, 61, , 45, 3, 11
2015/8/5, 121, 57, , 50, 2, 11
2015/8/6, 111, 65, , 54, 2, 13
2015/8/7, 129, 68, , 55, 3, 15
2015/8/8, 130, 67, , 39, 3, 12
2015/8/9, 123, 44, , 20, 1, 5
2015/8/10, 85, 39, , 30, 1, 6
2015/8/11, 74, 43, , 31, 1, 6
2015/8/12, 84, 54, , 40, 2, 8
2015/8/13, 107, 59, , 43, 2, 9
2015/8/14, 112, 60, , 45, 3, 12
2015/8/15, 115, 49, , 34, 2, 10
2015/8/16, 91, 37, , 21, 2, 6
2015/8/17, 69, 47, , 36, 2, 8
2015/8/18, 82, 57, , 38, 3, 10
2015/8/19, 108, 55, , 31, 1, 6
2015/8/20, 81, 19, , 15, , 3
2015/8/21, 32, 16, , 17, 1, 3
2015/8/22, 38, 30, , 20, 1, 4
2015/8/23, 64, 45, , 22, 1, 7
2015/8/24, 100, 17, , 18, , 3
2015/8/25, 41, 23, , 23, , 7
2015/8/26, 62, 39, , 32, 1, 8
2015/8/27, 94, 28, , 32, 1, 8
2015/8/28, 74, 35, , 25, 1, 8
2015/8/29, 78, 29, , 26, 1, 5
2015/8/30, 65, 40, , 30, 1, 10
2015/8/31, 94, 58, , 47, 2, 13
2015/9/1, 118, 57, , 32, 2, 8
2015/9/2, 98, 16, , 15, 1, 3
2015/9/3, 42, 35, , 28, 1, 6
2015/9/4, 81, 24, , 24, 2, 5
2015/9/5, 61, 15, , 10, , 3
2015/9/6, 48, 19, , 18, , 5
2015/9/7, 46, 31, , 26, 1, 8
2015/9/8, 70, 25, , 37, , 9
2015/9/9, 71, , , 33, 1, 8
2015/9/10, 50, , , 33, 1, 10
2015/9/11, 50, 21, , 28, 1, 7
2015/9/12, 63, 13, , 18, 1, 3
2015/9/13, 51, 11, , 8, 1, 2
2015/9/14, 37, 18, , 16, 1, 3
2015/9/15, 42, 30, , 31, 1, 7
2015/9/16, 58, 49, , 40, 1, 12
2015/9/17, 108, 55, , 54, 2, 11
2015/9/18, 111, 64, , 52, 3, 13
2015/9/19, 124, 42, , 36, 1, 7
2015/9/20, 82, 27, , 14, 1, 4
2015/9/21, 60, 42, , 36, 2, 7
2015/9/22, 88, 56, , 43, 2, 10
2015/9/23, 114, 55, , 56, 3, 10
2015/9/24, 109, 74, , 66, 4, 14
2015/9/25, 139, 75, , 53, 3, 12
2015/9/26, 129, 27, , 32, , 8
2015/9/27, 71, 28, , 23, , 6
2015/9/28, 71, 30, , 37, 1, 8
2015/9/29, 75, 35, , 30, 1, 7
2015/9/30, 79, 37, , 33, 1, 7
2015/10/1, 85, 29, , 24, 1, 5
2015/4/2, 61, 23, , 15, 1, 4
2015/4/3, 64, 21, , 14, 1, 3
2015/4/4, 68, 23, , 17, , 4
2015/4/5, 59, 25, , 18, , 7
2015/4/6, 69, 18, , 15, , 5
2015/4/7, 81, 12, , 12, , 3
2015/4/8, 47, 23, , 18, 1, 4
2015/4/9, 63, 32, , 23, 1, 4
2015/4/10, 74, 27, , 22, 1, 4
2015/4/11, 66, 27, , 21, 1, 4
2015/4/12, 88, 31, , 17, 1, 5
2015/4/13, 90, 34, , 20, 1, 4
2015/4/14, 70, 33, , 23, 1, 5
2015/4/15, 92, 39, , 35, 1, 9
2015/4/16, 94, 31, , 28, 1, 8
2015/4/17, 81, 31, , 26, 1, 5
2015/4/18, 61, 30, , 25, 1, 7
2015/4/19, 77, 31, , 19, 1, 6
2015/4/20, 76, 29, , 31, 1, 10
2015/4/21, 74, 23, , 16, , 6
2015/4/22, 52, 15, , 20, , 7
2015/4/23, 38, 20, , 22, 1, 5
2015/4/24, 58, 27, , 26, 1, 7
2015/4/25, 63, 9, , 8, , 2
2015/4/26, 29, 9, , 7, , 2
2015/4/27, 39, 20, , 22, 1, 4
2015/4/28, 72, 24, , 22, 1, 5
2015/4/29, 58, 18, , 15, , 3
2015/4/30, 65, 12, , 13, , 3
2015/5/1, 59, 17, , 15, 1, 3
2015/5/2, 46, 23, , 21, 1, 4
2015/5/3, 55, , , , , 
2015/5/6, 51, 25, , 20, 1, 5
2015/5/7, 47, 24, , 17, , 4
2015/5/8, 55, 15, , 14, , 3
2015/5/9, 37, 23, , 22, , 5
2015/5/10, 50, 30, , 22, 1, 10
2015/5/11, 79, 15, , 22, 1, 7
2015/5/12, 53, 15, , 18, 1, 3
2015/5/13, 37, 11, , 17, , 3
2015/5/14, 33, 15, , 18, 1, 4
2015/5/15, 42, 27, , 26, 1, 6
2015/5/16, 63, 24, , 20, 1, 5
2015/5/17, 60, 19, , 17, 1, 5
2015/5/18, 51, 32, , 26, 2, 6
2015/5/19, 75, 26, , 22, 1, 5
2015/5/20, 68, 31, , 25, 1, 6
2015/5/21, 72, 28, , 25, 1, 6
2015/5/22, 65, 31, , 30, 1, 8
2015/5/23, 75, 45, , 28, 1, 9
2015/5/24, 115, 27, , 21, 1, 7
2015/5/25, 57, 45, , 35, 1, 11
2015/5/26, 95, 25, , 23, , 5
2015/5/27, 80, 37, , 36, 1, 9
2015/5/28, 86, 32, , 30, 1, 9
2015/5/29, 77, 28, , 27, 1, 9
2015/5/30, 75, 30, , 24, 1, 8
2015/5/31, 72, 15, , 19, , 7
2015/6/1, 31, 12, , 17, , 5
2015/6/2, 38, 17, , 17, , 4
2015/6/3, 48, 26, , 27, 1, 6
2015/6/4, 59, 27, , 25, , 7
2015/6/5, 71, 43, , 33, 1, 12
2015/6/6, 107, 44, , 29, 1, 13
2015/6/7, 102, 22, , 22, 1, 8
2015/6/8, 60, 46, , 40, 2, 14
2015/6/9, 108, 57, , 44, 3, 14
2015/6/10, 130, 55, , 45, 3, 14
2015/6/11, 122, 54, , 42, 3, 11
2015/6/12, 98, 10, , 23, 1, 5
2015/6/13, 60, 32, , 29, 1, 9
2015/6/14, 71, 42, , 20, 1, 6
2015/6/15, 61, 23, , 23, 1, 8
2015/6/16, 62, 26, , 20, 1, 6
2015/6/17, 52, 43, , 31, 2, 12
2015/6/18, 91, 49, , 31, 1, 10
2015/6/19, 99, 8, , 14, , 3
2015/6/20, 28, 14, , 15, 1, 4
2015/6/21, 37, 22, , 19, , 5
2015/6/22, 55, 50, , 33, 2, 13
2015/6/23, 101, 46, , 27, 2, 8
2015/6/24, 94, 14, , 13, , 3
2015/6/25, 41, 14, , 13, , 3
2015/6/26, 35, 20, , 19, 1, 4
2015/6/27, 48, 23, , 23, 1, 5
2015/6/28, 55, 37, , 22, , 8
2015/6/29, 98, 58, , 36, 2, 14
2015/6/30, 117, 57, , 35, 2, 10
2015/7/1, 103, 36, , 30, 1, 8
2015/1/2, 73, 18, , 18, , 5
2015/1/3, 37, 13, , 10, , 3
2015/1/4, 33, 12, , 14, , 4
2015/1/5, 50, 24, , 10, 2, 5
2015/1/6, 59, 26, , 31, 1, 7
2015/1/7, 62, 33, , 35, 1, 8
2015/1/8, 82, 29, , 37, 1, 8
2015/1/9, 75, 46, , 44, 1, 10
2015/1/10, 98, 33, , 29, 1, 8
2015/1/11, 70, 29, , 23, 1, 7
2015/1/12, 73, 36, , 40, 1, 8
2015/1/13, 84, 39, , 48, 2, 9
2015/1/14, 89, 36, , 40, 1, 7
2015/1/15, 81, 37, , 31, 1, 6
2015/1/16, 78, 50, , 28, 1, 7
2015/1/17, 84, 40, , 30, 2, 7
2015/1/18, 97, 33, , 16, 1, 5
2015/1/19, 75, 40, , 31, 1, 6
2015/1/20, 82, 43, , 38, 2, 7
2015/1/21, 95, 32, , 22, 1, 6
2015/1/22, 64, 11, , 12, , 3
2015/1/23, 41, 12, , 13, , 3
2015/1/24, 44, 17, , 19, 1, 5
2015/1/25, 59, 16, , 20, 1, 5
2015/1/26, 45, 23, , 34, 1, 8
2015/1/27, 62, 32, , 36, 1, 8
2015/1/28, 70, 32, , 41, 1, 9
2015/1/29, 77, 27, , 34, 1, 8
2015/1/30, 57, 14, , 13, 1, 4
2015/1/31, 46, 7, , 8, , 2
2015/2/1, 28, 11, , , , 3
2015/2/2, 34, 15, , , , 5
2015/2/3, 43, 29, , , , 8
2015/2/4, 69, 36, , , , 9
2015/2/5, 82, 27, , 31, , 8
2015/2/6, 61, 16, , 25, , 7
2015/2/7, 62, 15, , 16, , 4
2015/2/8, 45, 21, , 14, , 4
2015/2/9, 51, 26, , 27, , 8
2015/2/10, 66, 29, , 28, , 9
2015/2/16, 33, 15, , 20, , 4
2015/2/17, 51, 15, , 19, , 5
2015/2/18, 45, 24, , 28, , 8
2015/2/19, 64, 22, , 26, , 7
2015/2/20, 57, 27, , 30, , 8
2015/2/21, 70, 25, , 16, , 4
2015/2/22, 61, 21, , 9, , 3
2015/2/23, 53, 29, , 28, 1, 6
2015/2/24, 65, 30, , 30, 1, 7
2015/2/25, 84, 29, , 34, 1, 8
2015/2/26, 71, 33, , 36, 1, 9
2015/2/27, 84, 46, , 36, 2, 10
2015/2/28, 93, 14, , 12, 1, 3
2015/3/1, 35, 15, , 5, , 2
2015/3/2, 37, 27, , 19, 1, 4
2015/3/3, 55, 27, , 21, 1, 5
2015/3/4, 50, 34, , 27, 1, 5
2015/3/5, 77, 42, , 38, 1, 8
2015/3/6, 89, 45, , 42, 1, 10
2015/3/7, 96, 22, , 27, 1, 7
2015/3/8, 60, 14, , 21, , 6
2015/3/9, 42, 23, , 29, 1, 9
2015/3/10, 63, 26, , 27, 1, 9
2015/3/11, 66, 29, , 28, 1, 9
2015/3/12, 69, 36, , 32, 2, 11
2015/3/13, 82, 29, , 32, 1, 9
2015/3/14, 71, 27, , 28, 1, 9
2015/3/15, 69, 20, , 24, , 8
2015/3/16, 61, 29, , 31, 1, 9
2015/3/17, 69, 29, , 30, 1, 6
2015/3/18, 76, 27, , 29, 1, 7
2015/3/19, 58, 26, , 28, 1, 7
2015/3/20, 65, 29, , 36, 1, 9
2015/3/21, 72, 25, , 24, , 8
2015/3/22, 56, 12, , 10, , 4
2015/3/23, 44, 18, , 16, , 4
2015/3/24, 42, 17, , 15, 1, 3
2015/3/25, 42, 24, , 20, 2, 4
2015/3/26, 49, 33, , 32, 1, 7
2015/3/27, 66, 42, , 39, 1, 7
2015/3/28, 91, 36, , 20, 1, 5
2015/3/29, 83, 23, , 17, 1, 4
2015/3/30, 58, 26, , 25, 1, 9
2015/3/31, 67, 27, , 26, 1, 6
2015/4/1, 70, 26, , 23, 1, 5
2014/10/2, 80, 13, , 12, , 3
2014/10/3, 41, 16, , 13, 1, 3
2014/10/4, 39, 10, , 7, , 2
2014/10/5, 45, 14, , 8, 1, 2
2014/10/6, 62, 28, , 25, 1, 4
2014/10/7, 52, 46, , 39, 2, 7
2014/10/8, 77, 57, , 38, 4, 9
2014/10/9, 114, 56, , 49, 3, 8
2014/10/10, 106, 61, , 58, 3, 11
2014/10/11, 114, 74, , 45, 3, 13
2014/10/12, 131, 58, , 35, 2, 9
2014/10/13, 129, 83, , 69, 4, 14
2014/10/14, 154, 57, , 44, 1, 8
2014/10/15, 107, 48, , 18, 1, 5
2014/10/16, 102, 47, , 47, 2, 8
2014/10/17, 97, 46, , 32, 1, 7
2014/10/18, 92, 39, , 29, 2, 7
2014/10/19, 84, 62, , 29, 2, 13
2014/10/20, 124, 19, , 20, 1, 5
2014/10/21, 51, 23, , 12, 1, 2
2014/10/22, 54, 18, , 11, , 3
2014/10/23, 46, 31, , 22, 1, 5
2014/10/24, 72, 45, , 32, 2, 7
2014/10/25, 115, 41, , 29, 1, 7
2014/10/26, 118, 30, , 17, 1, 6
2014/10/27, 106, 25, , 22, 1, 5
2014/10/28, 73, 29, , 16, 2, 5
2014/10/29, 59, 35, , 30, 2, 3
2014/10/30, 87, 57, , 44, 3, 4
2014/10/31, 125, 48, , 41, 2, 7
2014/11/1, 100, 33, , 32, 1, 8
2014/11/2, 95, 30, , 14, 1, 5
2014/11/3, 77, 41, , 30, 1, 7
2014/11/4, 107, 42, , 37, 1, 12
2014/11/5, 108, 20, , 21, , 10
2014/11/6, 57, 23, , 22, 1, 5
2014/11/7, 71, 34, , 37, 1, 7
2014/11/8, 71, 21, , 26, , 6
2014/11/9, 77, 15, , 6, , 3
2014/11/10, 49, 19, , 15, 1, 3
2014/11/11, 78, 30, , 23, 1, 4
2014/11/12, 73, 44, , 43, 2, 8
2014/11/13, 68, 46, , 40, 2, 8
2014/11/14, 92, 15, , 15, 1, 3
2014/11/15, 56, 14, , 9, 1, 3
2014/11/16, 41, 12, , 5, 1, 2
2014/11/17, 51, 24, , 17, 1, 3
2014/11/18, 53, 27, , 20, 2, 4
2014/11/19, 48, 38, , 33, 2, 6
2014/11/20, 70, 40, , 27, 2, 5
2014/11/21, 72, 51, , 42, 3, 7
2014/11/22, 100, 44, , 34, 1, 9
2014/11/23, 91, 24, , 18, 1, 6
2014/11/24, 56, 27, , 9, 1, 6
2014/11/25, 70, 33, , 41, 1, 8
2014/11/26, 80, 30, , 32, 1, 9
2014/11/27, 70, 12, , 14, , 3
2014/11/28, 37, 16, , 15, 1, 4
2014/11/29, 45, 21, , 10, , 4
2014/11/30, 38, 22, , 14, , 3
2014/12/1, 50, 37, , 28, 1, 7
2014/12/2, 79, 37, , 37, 2, 9
2014/12/3, 84, 37, , 36, 2, 8
2014/12/4, 76, 31, , 23, 1, 6
2014/12/5, 67, 17, , 15, , 3
2014/12/6, 40, 23, , 13, 1, 3
2014/12/7, 49, 20, , 16, 1, 4
2014/12/8, 50, 40, , 35, 2, 8
2014/12/9, 81, 45, , 40, 2, 10
2014/12/10, 86, 37, , 34, 1, 10
2014/12/11, 74, 34, , 28, 1, 9
2014/12/12, 74, 39, , 35, 1, 11
2014/12/13, 84, 28, , 24, 1, 8
2014/12/14, 64, 14, , 9, , 4
2014/12/15, 48, 24, , 10, 1, 3
2014/12/16, 47, 26, , 16, 1, 4
2014/12/17, 53, 33, , 28, 1, 5
2014/12/18, 58, 47, , 42, 2, 8
2014/12/19, 98, 44, , 36, 3, 8
2014/12/20, 86, 24, , 28, 1, 8
2014/12/21, 70, 15, , 16, , 6
2014/12/22, 35, 26, , 23, 1, 8
2014/12/23, 60, 9, , 14, , 4
2014/12/24, 32, 7, , 9, 1, 3
2014/12/25, 27, 16, , 12, 1, 4
2014/12/26, 51, 29, , 20, 2, 5
2014/12/27, 76, 29, , 23, 2, 6
2014/12/28, 76, 32, , 26, 1, 7
2014/12/29, 78, , , , , 
2014/7/2, 97, 80, , 56, 4, 16
2014/7/3, 144, 85, , 66, 4, 23
2014/7/4, 155, 75, , 55, 3, 19
2014/7/5, 142, 66, , 46, 3, 17
2014/7/6, 129, 38, , 25, 1, 10
2014/7/7, 76, 64, , 36, 3, 13
2014/7/8, 122, 14, , 17, , 4
2014/7/9, 41, 12, , 14, , 4
2014/7/10, 35, 16, , 22, , 5
2014/7/11, 45, 18, , 22, 1, 4
2014/7/12, 51, 13, , 15, , 3
2014/7/13, 40, 15, , 16, 1, 3
2014/7/14, 50, 36, , 31, 1, 2
2014/7/15, 67, 37, , 32, 2, 5
2014/7/16, 82, 45, , 41, 2, 9
2014/7/17, 88, 42, , 65, 3, 17
2014/7/18, 129, 38, , 54, 2, 11
2014/7/19, 100, , , , , 
2014/7/27, 76, 6, , 10, , 2
2014/7/28, 20, 14, , 15, , 4
2014/7/29, 48, 16, , 18, 1, 4
2014/7/30, 37, 31, , 30, 2, 6
2014/7/31, 68, 45, , 42, 2, 10
2014/8/1, 103, 70, , 58, 4, 19
2014/8/2, 131, 52, , 38, 2, 11
2014/8/3, 98, 50, , 36, 2, 14
2014/8/4, 111, 67, , 46, 3, 13
2014/8/5, 119, 23, , 15, 2, 3
2014/8/6, 51, 38, , 30, 2, 6
2014/8/7, 63, 67, , 54, 4, 17
2014/8/8, 121, 37, , 27, 4, 10
2014/8/9, 87, 15, , 16, , 4
2014/8/10, 61, 33, , 29, , 11
2014/8/11, 73, 70, , 58, , 19
2014/8/12, 133, 88, , 62, 4, 18
2014/8/13, 144, 34, , 26, 1, 6
2014/8/14, 83, 14, , 13, , 3
2014/8/15, 31, 28, , 23, 2, 5
2014/8/16, 60, 29, , 22, 1, 6
2014/8/17, 56, 22, , 23, , 6
2014/8/18, 49, 39, , 33, 1, 8
2014/8/19, 103, 39, , 24, 3, 5
2014/8/20, 85, 37, , 29, 3, 5
2014/8/21, 78, 40, , 40, 2, 7
2014/8/22, 76, 65, , 57, 4, 14
2014/8/23, 123, 63, , 46, 3, 12
2014/8/24, 115, 57, , 44, 2, 13
2014/8/25, 108, 79, , 64, 4, 20
2014/8/26, 144, 83, , 57, 3, 15
2014/8/27, 151, 36, , 29, 1, 6
2014/8/28, 73, 34, , 24, 3, 5
2014/8/29, 76, 31, , 18, 1, 4
2014/8/30, 62, 38, , 25, 2, 5
2014/8/31, 80, 34, , 19, 1, 5
2014/9/1, 67, 33, , 44, 2, 11
2014/9/2, 77, 48, , 49, 2, 11
2014/9/3, 98, 26, , 30, 1, 7
2014/9/4, 63, 12, , 14, , 3
2014/9/5, 49, 18, , 20, 1, 4
2014/9/6, 37, 30, , 30, 1, 5
2014/9/7, 75, 38, , 24, 1, 7
2014/9/8, 79, 46, , 37, 3, 7
2014/9/9, 89, 55, , 48, 3, 11
2014/9/10, 109, 58, , 56, 3, 12
2014/9/11, 100, 60, , 44, 3, 9
2014/9/12, 114, 46, , 28, 3, 6
2014/9/13, 104, 45, , 28, 2, 5
2014/9/14, 84, 53, , 28, 3, 8
2014/9/15, 111, 68, , 50, 3, 12
2014/9/16, 128, 39, , 23, 1, 6
2014/9/17, 79, 28, , 16, 1, 4
2014/9/18, 64, 40, , 26, 2, 6
2014/9/19, 81, 35, , 30, 1, 9
2014/9/20, 88, 34, , 35, 1, 9
2014/9/21, 82, 13, , 12, , 5
2014/9/22, 53, 18, , 12, 1, 3
2014/9/23, 42, 35, , 34, 2, 6
2014/9/24, 66, 49, , 39, 2, 9
2014/9/25, 88, 50, , 46, 2, 11
2014/9/26, 100, 50, , 47, 2, 15
2014/9/27, 109, 19, , 21, , 7
2014/9/28, 47, 19, , 10, 1, 4
2014/9/29, 59, 34, , 31, 1, 8
2014/9/30, 80, 46, , 48, 2, 12
2014/10/1, 85, 37, , 35, 1, 8
2014/4/2, 71, 20, , 19, , 5
2014/4/3, 54, 22, , 20, 1, 5
2014/4/4, 59, 10, , 11, , 3
2014/4/5, 45, 22, , 21, 2, 5
2014/4/6, 47, 24, , 18, 1, 5
2014/4/7, 53, 45, , 40, 2, 12
2014/4/8, 107, 51, , 48, 2, 11
2014/4/9, 119, 56, , 46, 2, 12
2014/4/10, 123, 25, , 22, , 5
2014/4/11, 48, 36, , 38, 2, 7
2014/4/12, 78, 42, , 32, 1, 10
2014/4/13, 100, 10, , 13, , 5
2014/4/14, 43, 10, , 14, , 3
2014/4/15, 44, 15, , 20, 1, 6
2014/4/16, 55, 17, , 18, 1, 5
2014/4/17, 49, 22, , 23, 1, 6
2014/4/18, 52, 20, , 23, 1, 6
2014/4/19, 56, 38, , 28, 1, 10
2014/4/20, 94, 14, , 11, , 4
2014/4/21, 42, 12, , 13, , 3
2014/4/22, 57, 33, , 26, 1, 7
2014/4/23, 73, 28, , 20, 1, 6
2014/4/24, 68, 10, , 14, , 3
2014/4/25, 39, 15, , 17, , 4
2014/4/26, 53, 16, , 16, 1, 4
2014/4/27, 46, 12, , 10, 1, 3
2014/4/28, 42, 13, , 15, 1, 3
2014/4/29, 35, 29, , 31, 2, 6
2014/4/30, 54, 48, , 45, 3, 12
2014/5/1, 101, 34, , 54, 1, 6
2014/5/2, 63, 45, , 35, 3, 9
2014/5/3, 93, 38, , 33, 3, 6
2014/5/4, 81, 36, , 27, 1, 8
2014/5/5, 94, 55, , 48, 3, 13
2014/5/6, 122, 67, , 59, 3, 18
2014/5/7, 144, 71, , 58, 3, 20
2014/5/8, 145, 67, , 52, 3, 16
2014/5/9, 129, 30, , 23, 1, 6
2014/5/10, 66, 14, , 11, , 3
2014/5/11, 55, 11, , 10, , 3
2014/5/12, 38, 32, , 31, 1, 6
2014/5/13, 59, 49, , 44, 3, 11
2014/5/14, 92, 58, , 38, 2, 15
2014/5/15, 114, 53, , 50, 2, 15
2014/5/16, 110, 61, , 36, 2, 
2014/5/17, 125, 22, , 17, 1, 
2014/5/18, 51, 31, , 23, 1, 
2014/5/19, 71, 38, , 30, 1, 7
2014/5/20, 88, 43, , 39, 2, 8
2014/5/21, 99, 57, , 46, 3, 13
2014/5/22, 124, 50, , 39, 2, 12
2014/5/23, 84, 29, , 28, 1, 9
2014/5/24, 66, 6, , 16, , 3
2014/5/25, 36, 14, , 17, , 6
2014/5/26, 47, 31, , 25, 1, 9
2014/5/27, 77, 27, , 21, 1, 6
2014/5/28, 60, 14, , 19, , 4
2014/5/29, 66, 19, , 19, 1, 5
2014/5/30, 67, 24, , 25, 2, 6
2014/5/31, 57, 36, , 32, 1, 11
2014/6/1, 75, 36, , 22, 1, 13
2014/6/2, 76, 25, , 20, , 5
2014/6/3, 66, 30, , 32, 2, 7
2014/6/4, 77, 48, , 46, 3, 14
2014/6/5, 96, 64, , 46, 3, 16
2014/6/6, 120, 41, , 36, 1, 14
2014/6/7, 84, 55, , 37, 2, 18
2014/6/8, 117, 40, , 25, 1, 12
2014/6/9, 81, 29, , 22, 1, 5
2014/6/10, 60, 11, , 16, , 3
2014/6/11, 42, 19, , 21, , 5
2014/6/12, 55, 26, , 24, 1, 6
2014/6/13, 64, 38, , 33, 2, 12
2014/6/14, 80, 43, , 34, 1, 13
2014/6/15, 88, 35, , 16, 1, 6
