date, pm25, pm10, o3, no2, so2, co
2015/7/21, 62, 22, , 22, 1, 8
2015/7/22, 46, 22, , 25, 2, 9
2015/7/23, 56, 24, , 19, 1, 5
2015/7/24, 56, 27, , 21, 1, 7
2015/7/25, 59, 21, , 23, 1, 9
2015/7/26, 57, 17, , 20, 1, 7
2015/7/27, 47, 30, , 30, 2, 11
2015/7/28, 72, 41, , 40, 2, 12
2015/7/29, 98, 52, , 52, 4, 17
2015/7/30, 126, 50, , 45, 3, 14
2015/7/31, 122, 42, , 35, 2, 11
2015/8/1, 102, 80, , 37, 3, 16
2015/8/2, 111, 36, , 28, 2, 10
2015/8/3, 71, 43, , 33, 2, 16
2015/8/4, 92, 55, , 44, 3, 17
2015/8/5, 111, 39, , 39, 2, 10
2015/8/6, 81, 43, , 40, 2, 10
2015/8/7, 85, 47, , 39, 2, 10
2015/8/8, 87, 44, , 40, 4, 10
2015/8/9, 93, 43, , 25, 5, 10
2015/8/10, 100, 29, , 25, 4, 8
2015/8/11, 63, 37, , 27, 4, 8
2015/8/12, 76, 47, , 36, 5, 11
2015/8/13, 104, 45, , 37, 5, 11
2015/8/14, 94, 49, , 38, 7, 12
2015/8/15, 110, 35, , 30, 3, 9
2015/8/16, 75, 30, , 26, 4, 7
2015/8/17, 67, 41, , 28, 5, 9
2015/8/18, 88, 35, , 25, 3, 8
2015/8/19, 68, 40, , 25, 4, 9
2015/8/20, 70, 24, , 26, 4, 8
2015/8/21, 51, 23, , 25, 5, 8
2015/8/22, 51, 32, , 32, 6, 8
2015/8/23, 80, 41, , 29, 9, 11
2015/8/24, 98, 19, , 26, 5, 10
2015/8/25, 56, 26, , 25, 6, 10
2015/8/26, 63, 32, , 26, 11, 9
2015/8/27, 85, 21, , 27, 21, 10
2015/8/28, 55, 30, , 29, 12, 13
2015/8/29, 75, 29, , 30, 7, 8
2015/8/30, 71, 30, , 31, 4, 11
2015/8/31, 79, 48, , 48, 10, 21
2015/9/1, 107, 58, , 41, 8, 18
2015/9/2, 111, 19, , 25, 15, 9
2015/9/3, 54, 31, , 28, 8, 9
2015/9/4, 79, 24, , 27, 17, 10
2015/9/5, 62, 18, , 19, 22, 6
2015/9/6, 48, 18, , 16, , 5
2015/9/7, 52, 23, , 19, , 7
2015/9/8, 69, 17, , 30, , 12
2015/9/9, 56, 20, , 25, , 10
2015/9/10, 53, 25, , 21, , 8
2015/9/11, 67, 14, , 25, , 10
2015/9/12, 47, 17, , 25, , 7
2015/9/13, 47, 13, , 16, , 7
2015/9/14, 45, 18, , 22, , 7
2015/9/15, 55, 26, , 25, , 8
2015/9/16, 61, 35, , 28, , 10
2015/9/17, 79, 34, , 39, , 11
2015/9/18, 78, 53, , 47, , 20
2015/9/19, 110, 36, , 33, , 9
2015/9/20, 84, 26, , 24, , 7
2015/9/21, 66, 38, , 30, , 9
2015/9/22, 85, 48, , 43, , 12
2015/9/23, 111, 46, , 43, , 11
2015/9/24, 106, 56, , 56, 1, 14
2015/9/25, 127, 68, , 59, 3, 16
2015/9/26, 133, 22, , 30, 1, 9
2015/9/27, 66, 27, , 18, 1, 7
2015/9/28, 77, 21, , 26, 2, 10
2015/9/29, 61, 33, , 28, 5, 10
2015/9/30, 80, 28, , 28, 19, 9
2015/10/1, 70, 29, , 24, 5, 8
2015/4/2, 5, 27, , 29, 2, 8
2015/4/3, 5, 30, , 24, 2, 8
2015/4/4, 5, 22, , 16, 2, 4
2015/4/5, 5, 24, , 17, 1, 5
2015/4/6, 5, 20, , 12, , 5
2015/4/7, 5, 21, , 22, 1, 7
2015/4/8, 5, 25, , 20, 2, 7
2015/4/9, 102, 32, , 27, 2, 7
2015/4/10, 72, 33, , 29, 2, 8
2015/4/11, 76, 32, , 27, , 7
2015/4/12, 74, 34, , 26, 1, 7
2015/4/13, 92, 41, , 32, 2, 9
2015/4/14, 95, 36, , 30, 1, 7
2015/4/15, 84, 32, , 24, 1, 8
2015/4/16, 71, 25, , 25, 1, 10
2015/4/17, 68, 30, , 26, 1, 8
2015/4/18, 77, 27, , 22, 1, 7
2015/4/19, 63, 32, , 24, 1, 7
2015/4/20, 90, 24, , 25, , 9
2015/4/21, 67, 24, , 21, 1, 8
2015/4/22, 57, 19, , 22, 1, 10
2015/4/23, 58, 21, , 20, 1, 7
2015/4/24, 50, 22, , 21, 1, 8
2015/4/25, 53, 17, , 20, 1, 7
2015/4/26, 45, 16, , 16, 1, 5
2015/4/27, 41, 19, , 19, 2, 6
2015/4/28, 47, 25, , 24, 1, 7
2015/4/29, 63, 28, , 24, 2, 8
2015/4/30, 57, 22, , 24, 2, 9
2015/5/1, 54, 20, , 18, 2, 5
2015/5/2, 48, 23, , 19, 2, 5
2015/5/3, 63, , , , , 
2015/5/6, 52, 23, , 20, 2, 8
2015/5/7, 53, 24, , 24, 1, 9
2015/5/8, 65, 24, , 22, 2, 8
2015/5/9, 51, 27, , 23, 2, 7
2015/5/10, 59, 25, , 20, 1, 9
2015/5/11, 65, 17, , 20, 1, 10
2015/5/12, 46, 20, , 21, 1, 9
2015/5/13, 52, 20, , 25, 1, 9
2015/5/14, 47, 20, , 19, 1, 8
2015/5/15, 54, 26, , 20, 2, 8
2015/5/16, 58, 24, , 19, 2, 6
2015/5/17, 60, 21, , 14, 2, 5
2015/5/18, 55, 30, , 22, 1, 8
2015/5/19, 74, 31, , 22, 2, 8
2015/5/20, 75, 30, , 22, 2, 7
2015/5/21, 72, 31, , 24, 2, 7
2015/5/22, 70, 33, , 23, 2, 8
2015/5/23, 71, 30, , 22, 2, 8
2015/5/24, 75, 23, , 19, , 7
2015/5/25, 53, 38, , 31, 1, 12
2015/5/26, 81, 33, , 30, 1, 10
2015/5/27, 81, 30, , 25, 1, 8
2015/5/28, 70, 26, , 23, , 9
2015/5/29, 55, 19, , 19, , 9
2015/5/30, 49, 30, , 23, 1, 10
2015/5/31, 69, 15, , 15, , 6
2015/6/1, 43, 19, , 21, , 10
2015/6/2, 55, 22, , 23, 1, 10
2015/6/3, 60, 26, , 23, 1, 7
2015/6/4, 60, 29, , 22, 1, 7
2015/6/5, 77, 34, , 28, 1, 12
2015/6/6, 93, 26, , 24, 1, 9
2015/6/7, 67, 23, , 23, 1, 12
2015/6/8, 67, 39, , 34, 2, 19
2015/6/9, 93, 55, , 46, 3, 22
2015/6/10, 115, 54, , 43, 2, 21
2015/6/11, 114, 32, , 38, 1, 
2015/6/12, 63, 24, , 26, 1, 10
2015/6/13, 56, 26, , 23, 1, 9
2015/6/14, 62, 33, , 19, 1, 11
2015/6/15, 69, 19, , 22, 1, 9
2015/6/16, 51, 24, , 20, , 7
2015/6/17, 61, 29, , 24, 1, 11
2015/6/18, 63, 30, , 21, 1, 11
2015/6/19, 65, 14, , 22, , 8
2015/6/20, 33, 12, , 14, , 4
2015/6/21, 29, 18, , 15, , 5
2015/6/22, 52, 27, , 23, 1, 9
2015/6/23, 64, 35, , 26, 2, 13
2015/6/24, 84, 15, , 24, 1, 8
2015/6/25, 43, 21, , 22, 1, 7
2015/6/26, 52, 19, , 21, 2, 8
2015/6/27, 42, 19, , 19, 2, 6
2015/6/28, 50, 23, , 19, 1, 7
2015/6/29, 63, 30, , 23, 2, 9
2015/6/30, 68, 29, , 21, 1, 8
2015/7/1, 60, 24, , 24, 1, 10
2015/1/6, 54, 22, , 16, 1, 6
2015/1/7, 54, 21, , 21, 1, 6
2015/1/8, 52, 22, , 23, 2, 6
2015/1/9, 55, 24, , 29, 1, 9
2015/1/10, 84, 35, , 37, 1, 13
2015/1/11, 79, 34, , 26, 1, 9
2015/1/12, 77, 31, , 17, 1, 7
2015/1/13, 64, 26, , 29, 25, 10
2015/1/14, 88, 38, , 39, 25, 11
2015/1/20, 94, 39, , , , 9
2015/1/21, 80, 37, , , 1, 8
2015/1/22, 65, 27, , 27, 1, 8
2015/1/23, 47, 18, , 19, , 8
2015/1/24, 45, 15, , 16, , 6
2015/1/25, 55, 23, , 17, 1, 6
2015/1/26, 38, 15, , 16, 1, 5
2015/1/27, 46, 17, , 22, 1, 8
2015/1/28, 54, 23, , 26, , 8
2015/1/29, 60, 25, , 27, 1, 11
2015/1/30, 43, 20, , 17, , 7
2015/1/31, 45, 21, , 15, , 9
2015/2/1, 48, 24, , 15, 1, 7
2015/2/2, 41, 17, , 13, 2, 6
2015/2/3, 51, 23, , 20, 2, 9
2015/2/4, 71, 36, , 26, 2, 8
2015/2/5, 61, 29, , 22, 1, 8
2015/2/6, 46, 18, , 19, , 9
2015/2/7, 55, 24, , 23, , 12
2015/2/8, 50, 24, , 21, 1, 8
2015/2/9, 63, 24, , 18, 1, 6
2015/2/10, 56, 23, , 24, 1, 8
2015/2/11, 49, 21, , 21, , 9
2015/2/12, 51, 19, , 21, , 8
2015/2/13, 57, 23, , 27, 1, 9
2015/2/14, 84, 32, , 32, 1, 9
2015/2/15, 56, 26, , 22, 1, 7
2015/2/16, 43, 17, , 16, , 6
2015/2/17, 41, 14, , 18, , 5
2015/2/18, 40, 14, , 17, , 6
2015/2/19, 32, 11, , 14, , 6
2015/2/20, 28, 12, , 13, , 6
2015/2/21, 44, 20, , 19, , 7
2015/2/22, 69, 29, , 27, 2, 8
2015/2/23, 63, 26, , 19, 1, 5
2015/2/24, 65, 30, , 25, 1, 8
2015/2/25, 64, 24, , 27, 1, 8
2015/2/26, 60, 25, , 32, 1, 10
2015/2/27, 59, 24, , 28, 1, 10
2015/2/28, 73, 27, , 33, 1, 11
2015/3/1, 51, 21, , 21, 1, 7
2015/3/2, 41, 21, , 13, 1, 4
2015/3/3, 53, 27, , 21, 1, 6
2015/3/4, 69, 31, , 25, 2, 7
2015/3/5, 74, 33, , 31, 1, 8
2015/3/6, 73, 35, , 32, 2, 10
2015/3/7, 90, 34, , 31, 1, 10
2015/3/8, 65, 23, , 26, 1, 8
2015/3/9, 44, 16, , 18, 1, 7
2015/3/10, 38, 13, , 22, 1, 9
2015/3/11, 46, 20, , 20, , 9
2015/3/12, 44, 18, , 20, , 9
2015/3/13, 60, 25, , 24, 1, 10
2015/3/14, 52, 24, , 26, 1, 10
2015/3/15, 64, 24, , 27, , 10
2015/3/16, 63, 23, , 23, 1, 9
2015/3/17, 62, 24, , 32, 1, 11
2015/3/18, 70, 27, , 27, 2, 9
2015/3/19, 52, 25, , 21, 1, 7
2015/3/20, 66, 28, , 28, 2, 10
2015/3/21, 63, 27, , 29, 1, 9
2015/3/22, 64, 27, , 23, 1, 10
2015/3/23, 43, 14, , 16, 1, 6
2015/3/24, 51, 23, , 22, 1, 8
2015/3/25, 50, 21, , 20, 1, 7
2015/3/26, 60, 28, , 23, 2, 8
2015/3/27, 54, 26, , 27, 1, 8
2015/3/28, 81, 38, , 40, 2, 11
2015/3/29, 91, 38, , 33, 3, 9
2015/3/30, 66, 34, , 20, 1, 7
2015/3/31, 36, 19, , 18, 1, 8
2015/4/1, 5, 22, , 21, 1, 10
2014/10/2, 61, 20, , 24, 1, 9
2014/10/3, 50, 21, , 21, , 8
2014/10/4, 48, 16, , 16, 1, 5
2014/10/5, 34, 17, , 14, 2, 5
2014/10/6, 40, 27, , 24, 3, 7
2014/10/7, 52, 42, , 30, 4, 10
2014/10/8, 79, 48, , 34, 5, 11
2014/10/9, 101, 44, , 36, 4, 9
2014/10/10, 88, 45, , 38, 3, 10
2014/10/11, 88, 55, , 45, 4, 12
2014/10/12, 135, 52, , 29, 5, 9
2014/10/13, 129, 57, , 43, 3, 11
2014/10/14, 139, 52, , 42, 2, 12
2014/10/15, 115, 46, , 31, 2, 11
2014/10/16, 117, 46, , 34, 2, 9
2014/10/17, 102, 40, , 32, 1, 9
2014/10/18, 104, 32, , 27, 2, 8
2014/10/19, 86, 54, , 29, 1, 17
2014/10/20, 133, 22, , 24, 1, 10
2014/10/21, 59, 32, , 24, 2, 9
2014/10/22, 61, 32, , 21, 2, 9
2014/10/23, 62, 32, , 26, 2, 7
2014/10/24, 67, 42, , 32, 3, 9
2014/10/25, 99, 43, , 29, 2, 10
2014/10/26, 104, 30, , 24, 2, 9
2014/10/27, 81, 33, , 27, 3, 8
2014/10/28, 80, 34, , 27, 3, 8
2014/10/29, 69, 35, , 29, 3, 8
2014/10/30, 71, 39, , 33, 4, 9
2014/10/31, 85, 36, , 25, 2, 8
2014/11/1, 79, 26, , 26, 1, 8
2014/11/2, 62, 46, , 23, 2, 8
2014/11/3, 90, 57, , 30, 2, 8
2014/11/4, 94, 29, , 27, , 9
2014/11/5, 62, 18, , 21, 1, 9
2014/11/6, 47, 23, , 25, 1, 9
2014/11/7, 62, 24, , 24, 1, 8
2014/11/8, 60, 19, , 24, 1, 9
2014/11/9, 53, 20, , 20, 2, 6
2014/11/10, 63, 22, , 24, 2, 8
2014/11/11, 61, 25, , 24, 2, 7
2014/11/12, 63, 31, , 28, 1, 8
2014/11/13, 73, 33, , 30, 1, 9
2014/11/14, 79, 24, , 28, 3, 10
2014/11/15, 54, 21, , 20, 2, 6
2014/11/16, 56, 18, , 16, 2, 5
2014/11/17, 46, 25, , 23, 4, 8
2014/11/18, 58, 27, , 26, 3, 7
2014/11/19, 58, 36, , 33, 4, 9
2014/11/20, 70, 37, , 28, 3, 8
2014/11/21, 81, 42, , 32, 3, 8
2014/11/22, 88, 39, , 32, 2, 11
2014/11/23, 98, 25, , 22, 1, 8
2014/11/24, 59, 31, , 24, 2, 10
2014/11/25, 78, 28, , 24, 2, 8
2014/11/26, 68, 16, , 20, 1, 9
2014/11/27, 44, 19, , 22, 1, 10
2014/11/28, 57, 26, , 24, 3, 9
2014/11/29, 64, 24, , 18, 3, 8
2014/11/30, 59, 25, , 16, 3, 6
2014/12/1, 62, 28, , 22, 3, 6
2014/12/2, 95, 27, , 31, 14, 6
2014/12/3, 60, 21, , , 3, 3
2014/12/4, 43, 31, , , , 9
2014/12/5, 68, 27, , , , 10
2014/12/6, 58, 23, , , 1, 8
2014/12/7, 57, 25, , 26, 3, 7
2014/12/8, 62, 36, , 27, 2, 8
2014/12/9, 73, 31, , 26, 1, 8
2014/12/10, 69, 21, , 20, , 7
2014/12/11, 45, 20, , 20, 1, 8
2014/12/12, 46, 22, , 21, 1, 8
2014/12/13, 57, 14, , 16, 1, 6
2014/12/14, 37, 19, , 17, 1, 6
2014/12/15, 42, 29, , 19, 3, 7
2014/12/16, 57, 32, , 22, 4, 7
2014/12/17, 60, 33, , 25, 3, 8
2014/12/18, 62, 40, , 33, 3, 11
2014/12/19, 115, 44, , 34, 4, 12
2014/12/24, 47, 13, , 17, 2, 7
2014/12/25, 35, 22, , 14, 2, 7
2014/12/26, 59, 30, , 20, 5, 7
2014/12/27, 80, 30, , 23, 2, 8
2014/7/2, 62, 66, , 53, 4, 22
2014/7/3, 150, 58, , 47, 3, 19
2014/7/4, 126, 55, , 38, 2, 16
2014/7/5, 115, 43, , 29, 2, 11
2014/7/6, 101, 26, , 15, 1, 5
2014/7/7, 56, 50, , 32, 3, 14
2014/7/8, 108, 18, , 20, 1, 5
2014/7/9, 55, 20, , 19, 1, 6
2014/7/10, 54, 23, , 25, 1, 11
2014/7/11, 61, 25, , 25, 2, 11
2014/7/12, 64, 20, , 19, 2, 7
2014/7/13, 48, 21, , 15, 3, 5
2014/7/14, 53, 26, , 19, 3, 6
2014/7/15, 61, 35, , 24, 4, 8
2014/7/16, 76, 42, , 34, 4, 11
2014/7/17, 97, 46, , 35, 3, 15
2014/7/18, 95, 35, , 28, 2, 12
2014/7/19, 73, 28, , 25, 2, 7
2014/7/20, 54, 26, , 19, 5, 6
2014/7/21, 59, 31, , 22, 3, 8
2014/7/22, 64, 44, , 29, 2, 8
2014/7/23, 84, 39, , 27, 1, 7
2014/7/24, 70, 33, , 24, 2, 8
2014/7/25, 65, 24, , 23, 2, 10
2014/7/26, 51, 28, , 22, 4, 8
2014/7/27, 69, 12, , 16, 2, 5
2014/7/28, 37, 21, , 24, 1, 10
2014/7/29, 48, 21, , 17, 2, 7
2014/7/30, 48, 28, , 22, 2, 7
2014/7/31, 60, 40, , 33, 2, 11
2014/8/1, 85, 52, , 43, 3, 21
2014/8/2, 109, 46, , 35, 2, 17
2014/8/3, 89, 46, , 32, 2, 21
2014/8/4, 104, 56, , 38, 3, 21
2014/8/5, 103, 28, , 24, 2, 7
2014/8/6, 47, 37, , 25, 4, 8
2014/8/7, 53, 42, , 37, 3, 13
2014/8/8, 86, 35, , 31, 2, 18
2014/8/9, 78, 23, , 26, 3, 10
2014/8/10, 63, 25, , 20, 1, 5
2014/8/11, 64, 48, , 39, 2, 28
2014/8/12, 103, 69, , 54, 4, 26
2014/8/13, 128, 37, , 34, 2, 18
2014/8/14, 87, 23, , 24, 2, 9
2014/8/15, 45, 28, , 23, 3, 8
2014/8/16, 58, 28, , 20, 2, 7
2014/8/17, 68, 22, , 19, 1, 7
2014/8/18, 66, 32, , 28, 2, 11
2014/8/19, 82, 38, , 29, 5, 10
2014/8/20, 95, 33, , 27, 3, 8
2014/8/21, 73, 36, , 36, 2, 10
2014/8/22, 73, 55, , 53, 3, 17
2014/8/23, 114, 49, , 42, 3, 11
2014/8/24, 114, 42, , 31, 2, 10
2014/8/25, 88, 52, , 43, 4, 14
2014/8/26, 121, 59, , 45, 3, 15
2014/8/27, 134, 34, , 28, 2, 10
2014/8/28, 69, 35, , 27, 6, 10
2014/8/29, 70, 41, , 28, 4, 11
2014/8/30, 84, 35, , 27, 3, 8
2014/8/31, 82, 30, , 18, 1, 6
2014/9/1, 74, 24, , 31, 1, 11
2014/9/2, 57, 42, , 41, 4, 13
2014/9/3, 102, 17, , 23, 1, 9
2014/9/4, 45, 20, , 26, 1, 9
2014/9/5, 54, 21, , 20, 1, 7
2014/9/6, 43, 30, , 25, 2, 7
2014/9/7, 61, 35, , 26, 2, 10
2014/9/8, 76, 50, , 29, 4, 9
2014/9/9, 89, 39, , 29, 3, 8
2014/9/10, 88, 35, , 31, 1, 8
2014/9/11, 71, 48, , 39, 2, 12
2014/9/12, 108, 46, , 33, 4, 9
2014/9/13, 106, 44, , 28, 3, 8
2014/9/14, 93, 44, , 26, 3, 8
2014/9/15, 107, 59, , 33, 2, 12
2014/9/16, 117, 28, , 26, 2, 10
2014/9/17, 72, 34, , 27, 2, 10
2014/9/18, 67, 38, , 29, 2, 10
2014/9/19, 91, 32, , 29, 2, 11
2014/9/20, 78, 29, , 27, 1, 10
2014/9/21, 74, 24, , 21, 1, 7
2014/9/22, 49, 37, , 20, 1, 6
2014/9/23, 98, 31, , 28, 1, 8
2014/9/24, 65, 37, , 27, 1, 8
2014/9/25, 76, 43, , 34, 1, 11
2014/9/26, 101, 34, , 31, 1, 12
2014/9/27, 87, 22, , 27, 1, 10
2014/9/28, 55, 24, , 19, 1, 7
2014/9/29, 71, 25, , 23, 1, 10
2014/9/30, 64, 36, , 34, 1, 15
2014/10/1, 71, 27, , 26, 1, 10
2014/4/2, 65, 29, , 27, 2, 10
2014/4/3, 74, 26, , 25, 2, 9
2014/4/4, 71, 22, , 19, 1, 8
2014/4/5, 57, 22, , 21, 2, 6
2014/4/6, 51, 28, , 20, 2, 6
2014/4/7, 71, 39, , 38, 3, 13
2014/4/8, 99, 47, , 41, 4, 14
2014/4/9, 113, 45, , 39, 3, 14
2014/4/10, 101, 26, , 28, 2, 10
2014/4/11, 62, 38, , 31, 3, 10
2014/4/12, 83, 30, , 20, 1, 7
2014/4/13, 71, 13, , 18, 1, 7
2014/4/14, 37, 18, , 25, 2, 9
2014/4/15, 49, 20, , 23, 1, 9
2014/4/16, 55, 25, , 22, 2, 9
2014/4/17, 60, 29, , 25, 2, 9
2014/4/18, 69, 25, , 19, 1, 7
2014/4/19, 63, 36, , 29, 3, 9
2014/4/20, 99, 17, , 16, 1, 6
2014/4/21, 50, 18, , 20, 2, 6
2014/4/22, 55, 25, , 20, 2, 9
2014/4/23, 62, 25, , 19, 2, 10
2014/4/24, 65, 18, , 20, 2, 9
2014/4/25, 48, 25, , 23, 2, 9
2014/4/26, 59, 21, , 21, 2, 7
2014/4/27, 60, 17, , 16, 2, 6
2014/4/28, 46, 22, , 19, 2, 8
2014/4/29, 44, 29, , 21, 4, 7
2014/4/30, 52, 29, , 22, 2, 6
2014/5/1, 57, 28, , 18, 1, 6
2014/5/2, 56, 46, , 33, 6, 15
2014/5/3, 108, 37, , 20, 5, 7
2014/5/4, 89, 33, , 22, 2, 10
2014/5/5, 82, 51, , 41, 3, 17
2014/5/6, 115, 52, , 41, 4, 12
2014/5/7, 108, 52, , 39, 4, 14
2014/5/8, 106, 60, , 44, 3, 19
2014/5/9, 126, 30, , 27, 2, 11
2014/5/10, 72, 22, , 22, 2, 7
2014/5/11, 49, 15, , 12, 1, 4
2014/5/12, 34, 31, , 23, 4, 8
2014/5/13, 54, 43, , 31, 4, 10
2014/5/14, 78, 49, , 35, 5, 10
2014/5/15, 94, 51, , 37, 4, 12
2014/5/16, 106, 56, , 34, 2, 16
2014/5/17, 151, 30, , 26, 3, 8
2014/5/18, 73, 29, , 21, 1, 8
2014/5/19, 77, 33, , 28, 1, 11
2014/5/20, 80, 34, , 26, 2, 8
2014/5/21, 82, 40, , 28, 2, 9
2014/5/22, 83, 38, , 24, 1, 9
2014/5/23, 68, 22, , 24, 1, 11
2014/5/24, 58, 16, , 24, 1, 9
2014/5/25, 49, 18, , 17, 1, 8
2014/5/26, 50, 20, , 15, 1, 8
2014/5/27, 49, 25, , 19, 2, 10
2014/5/28, 57, 27, , 24, 2, 10
2014/5/29, 52, 26, , 23, 2, 9
2014/5/30, 59, 26, , 22, 3, 9
2014/5/31, 62, 28, , 22, 1, 8
2014/6/1, 66, 26, , 17, 1, 8
2014/6/2, 67, 24, , 20, 1, 9
2014/6/3, 55, 28, , 29, 4, 9
2014/6/4, 65, 40, , 33, 3, 15
2014/6/5, 83, 46, , 34, 2, 17
2014/6/6, 101, 34, , 30, 2, 16
2014/6/7, 81, 37, , 25, 1, 14
2014/6/8, 83, 28, , 18, 1, 8
2014/6/9, 62, 25, , 23, 2, 10
2014/6/10, 58, 20, , 24, 2, 11
2014/6/11, 55, 22, , 22, 2, 10
2014/6/12, 59, 21, , 14, 1, 5
2014/6/13, 56, 25, , 22, 2, 9
2014/6/14, 57, 31, , 26, 2, 10
2014/6/15, 75, 35, , 23, 4, 8
2014/6/16, 96, 33, , 27, 2, 10
2014/6/17, 78, 49, , 40, 2, 17
2014/6/18, 126, 34, , 28, 2, 9
2014/6/19, 83, 11, , 19, , 5
2014/6/20, 29, 22, , 23, , 10
2014/6/21, 59, 25, , 21, 2, 8
2014/6/22, 66, 27, , 17, 2, 6
2014/6/23, 70, 34, , 21, 2, 7
2014/6/24, 80, 43, , 35, 2, 15
2014/6/25, 96, 53, , 40, 3, 22
2014/6/26, 127, 58, , 42, 2, 23
2014/6/27, 132, 56, , 38, 2, 17
2014/6/28, 134, 45, , 29, 2, 10
2014/6/29, 101, 43, , 21, 2, 13
2014/6/30, 97, 21, , 20, 1, 8
2014/7/1, 36, 37, , 32, 2, 14
2014/1/2, 48, 14, , 15, , 
2014/1/3, 40, 23, , 22, , 
2014/1/4, 55, 21, , 17, 1, 
2014/1/5, 56, 18, , 15, 2, 
2014/1/6, 49, 31, , 22, 3, 
2014/1/7, 77, 31, , 24, 2, 
2014/1/8, 72, 33, , 24, 1, 7
2014/1/9, 66, 30, , 27, 1, 7
2014/1/10, 67, 33, , 26, 1, 8
2014/1/11, 76, 30, , 27, 1, 9
2014/1/12, 72, 28, , 22, 1, 7
2014/1/13, 64, 30, , 27, 1, 9
2014/1/14, 73, 31, , 30, 2, 9
2014/1/15, 68, 25, , 31, 1, 9
2014/1/16, 61, 28, , 32, 1, 11
2014/1/17, 68, 31, , 32, 1, 11
2014/1/18, 74, 24, , 23, 1, 7
2014/1/19, 64, 16, , 16, 1, 5
2014/1/20, 48, 31, , 27, 2, 7
2014/1/21, 76, 25, , 22, 1, 7
2014/1/22, 60, 24, , 27, 1, 8
2014/1/23, 60, 27, , 31, 1, 11
2014/1/24, 65, 28, , 31, 1, 11
2014/1/25, 65, 26, , 26, 1, 8
2014/1/26, 60, 33, , 23, 2, 5
2014/1/27, 85, 39, , 29, 2, 8
2014/1/28, 94, 36, , 28, 2, 8
2014/1/29, 83, 32, , 31, 4, 7
2014/1/30, 77, 38, , 34, 4, 8
2014/1/31, 85, 41, , 44, 5, 9
2014/2/1, 87, 42, , 36, 3, 8
2014/2/2, 93, 34, , 22, 3, 7
2014/2/3, 80, 31, , 25, 2, 8
2014/2/4, 69, 32, , 27, 2, 8
2014/2/5, 68, 39, , 30, 4, 8
2014/2/6, 88, 42, , 36, 4, 9
2014/2/7, 90, 39, , 32, 3, 8
2014/2/8, 74, 37, , 30, 3, 8
2014/2/9, 77, 30, , 20, 2, 6
2014/2/10, 67, 39, , 31, 2, 8
2014/2/11, 88, 47, , 34, 3, 9
2014/2/12, 105, 34, , 26, 2, 7
2014/2/13, 65, 43, , 36, 2, 10
2014/2/14, 94, 31, , 33, 1, 9
2014/2/15, 76, 24, , 28, 60, 8
2014/2/16, 62, 19, , 18, 6, 5
2014/2/17, 57, 24, , 26, 2, 8
2014/2/18, 64, 22, , 4, 1, 7
2014/2/19, 54, 27, , 17, 2, 7
2014/2/20, 58, 31, , 20, 4, 8
2014/2/21, 65, 31, , 34, 2, 8
2014/2/22, 69, 31, , 27, 1, 8
2014/2/23, 71, 24, , 18, 2, 6
2014/2/24, 63, 27, , 26, 1, 9
2014/2/25, 63, 26, , 30, 1, 10
2014/2/26, 65, 36, , 38, 1, 12
2014/2/27, 83, 34, , 35, 1, 10
2014/2/28, 83, 22, , 27, 1, 8
2014/3/1, 58, 17, , 19, 1, 6
2014/3/2, 45, 23, , 16, 1, 5
2014/3/3, 71, 21, , 17, 1, 4
2014/3/4, 59, 26, , 18, 1, 5
2014/3/5, 71, 23, , 20, 1, 7
2014/3/6, 64, 26, , 24, 1, 10
2014/3/7, 65, 26, , 24, 2, 8
2014/3/8, 70, 22, , 26, 1, 7
2014/3/9, 62, 23, , 18, 2, 4
2014/3/10, 64, 23, , 25, 2, 8
2014/3/11, 62, 26, , 24, 1, 8
2014/3/12, 60, 28, , 35, 1, 11
2014/3/13, 73, 24, , 23, 1, 8
2014/3/14, 65, 33, , 26, 1, 9
2014/3/15, 82, 25, , 25, 1, 8
2014/3/16, 62, 25, , 23, 1, 7
2014/3/17, 66, 24, , 26, 1, 7
2014/3/18, 63, 25, , 35, 1, 7
2014/3/19, 80, 38, , 36, 1, 11
2014/3/20, 97, 31, , 32, 1, 9
2014/3/21, 68, 21, , 22, 1, 8
2014/3/22, 52, 22, , 22, 1, 8
2014/3/23, 54, 18, , 16, 1, 5
2014/3/24, 42, 23, , 20, 2, 7
2014/3/25, 49, 24, , 21, 2, 7
2014/3/26, 52, 20, , 22, 1, 7
2014/3/27, 50, 23, , 21, 1, 7
2014/3/28, 56, 26, , 22, 3, 7
2014/3/29, 60, 29, , 25, 2, 7
2014/3/30, 71, 22, , 14, 1, 6
2014/3/31, 56, 22, , 26, 1, 9
2014/4/1, 57, 24, , 26, 1, 9
2023/2/3, , 14, , 21, , 7
2022/9/8, , 44, , 45, 1, 14
2022/4/18, , 21, , 28, 1, 13
2022/1/28, , 13, , 23, , 8
2022/1/29, , 14, , 16, , 8
2022/1/30, , 7, , 14, , 6
2022/1/31, , 10, , 18, , 8
2022/2/1, , 17, , 22, , 8
2022/2/2, , 18, , 24, , 9
2022/2/3, , 18, , 23, , 9
2022/3/7, , 32, , 50, , 4
2021/9/12, , 32, , 27, 1, 
2021/9/13, , 41, , 35, 1, 
2021/9/14, , 48, , 37, , 
2021/1/19, , 64, , 46, , 
2021/1/22, , 36, , 34, 1, 5
2021/3/2, , 34, , 27, , 6
