date, pm25, pm10, o3, no2, so2, co
2017/10/3, 60, 13, 21, 11, 2, 
2017/10/4, 40, 22, 27, 13, 9, 
2017/10/5, 65, 33, 29, 17, 18, 
2017/10/6, 52, 37, 29, 15, 7, 
2017/10/7, 65, 16, 24, 12, 3, 
2017/10/8, 32, 18, , 14, 3, 
2017/10/9, 47, 22, , 12, 4, 
2017/10/10, 57, 19, , 10, 3, 
2017/10/11, 58, 26, , 11, 4, 
2017/10/12, 64, 22, 33, 5, 15, 
2017/10/13, 62, 20, 25, 8, 5, 
2017/10/14, 55, 17, , 5, 2, 
2017/10/15, 48, 9, , 8, 1, 
2017/10/16, 20, 12, , 9, 3, 
2017/10/17, 29, 17, , 6, 3, 
2017/10/18, 40, 21, , 8, 5, 
2017/10/19, 52, 40, 33, 17, 9, 
2017/10/20, 80, 18, 30, 8, 3, 
2017/10/21, 37, 22, 8, 17, 10, 
2017/10/22, 55, 16, 17, 14, 5, 
2017/10/23, 52, 10, 16, 10, 4, 
2017/10/24, 31, 18, 17, 9, 8, 
2017/10/25, 40, 16, 19, 9, 5, 
2017/10/26, 36, 14, 33, 18, 5, 
2017/10/27, 36, 21, 24, 18, 5, 
2017/10/28, 49, 12, 34, 8, 1, 
2017/10/29, 35, 11, 25, 6, 2, 
2017/10/30, 26, 16, 21, 11, 4, 
2017/10/31, 43, 16, 18, 5, 1, 
2017/11/1, 42, 13, 17, 8, 4, 
2017/11/2, 32, 19, 7, 12, 7, 
2017/11/3, 37, , , , , 
2017/11/5, 60, 9, 23, 2, , 
2017/11/6, 15, 11, 16, 9, 5, 
2017/11/7, 31, 15, 18, 8, 9, 
2017/11/8, 39, 15, 21, 8, 6, 
2017/11/9, 35, 14, 20, 9, 3, 
2017/11/10, 39, 24, 25, 11, 4, 
2017/11/11, 71, 11, 22, 6, 1, 
2017/11/12, 27, 16, 30, 15, 11, 
2017/11/13, 48, 18, 21, 13, 8, 
2017/11/14, 46, 20, 20, 15, 12, 
2017/11/15, 48, 24, 25, 13, 11, 
2017/11/16, 56, 28, 37, 18, 7, 
2017/11/17, 66, 15, 21, 16, 6, 
2017/11/18, 41, 23, 27, 18, 9, 
2017/11/19, 55, 10, 19, 6, 2, 
2017/11/20, 30, 11, 16, 10, 5, 
2017/11/21, 31, 22, 13, 16, 9, 
2017/11/22, 50, 12, 9, 11, 1, 
2017/11/23, 30, 14, 15, 12, 9, 
2017/11/24, 37, 23, 30, 13, 10, 
2017/11/25, 60, 25, 28, 13, 10, 
2017/11/26, 67, 14, 25, 10, 5, 
2017/11/27, 47, 14, 18, 7, 4, 
2017/11/28, 37, 8, 15, 8, 4, 
2017/11/29, 32, 12, 19, 6, 5, 
2017/11/30, 29, 16, 18, 9, 5, 
2017/12/1, 34, 17, 16, 11, 6, 
2017/12/2, 41, 10, 19, 5, 2, 
2017/12/3, 24, 11, 14, 4, 3, 
2017/12/4, 26, 15, 15, 8, 5, 
2017/12/5, 42, 15, 11, 7, 7, 
2017/12/6, 43, 14, 13, 3, 3, 
2017/12/7, 29, 19, 15, 11, 9, 
2017/12/8, 46, 20, 14, 9, 5, 
2017/12/9, 54, 10, 13, 2, 1, 
2017/12/10, 33, 16, 18, 8, 8, 
2017/12/11, 50, 23, 19, 12, 12, 
2017/12/12, 57, 15, 12, 4, 2, 
2017/12/13, 30, 16, 16, 8, 6, 
2017/12/14, 36, 23, 18, 13, 11, 
2017/12/15, 53, 23, 27, 11, 5, 
2017/12/16, 58, 28, 25, 14, 12, 
2017/12/17, 73, 22, 29, 14, 7, 
2017/12/18, 61, 21, 23, 6, 5, 
2017/12/19, 49, 17, 18, 7, 2, 
2017/12/20, 46, 28, 14, 13, 6, 
2017/12/21, 56, 13, 17, 12, 1, 
2017/12/22, 45, 24, , 16, 6, 
2017/12/23, 59, 19, 25, 13, 8, 
2017/12/24, 53, 15, 25, 10, 6, 
2017/12/25, 39, 13, 13, 4, 3, 
2017/12/26, 39, 10, 13, 8, 3, 
2017/12/27, 31, 13, 12, 9, 6, 
2017/12/28, 38, 11, 9, 6, 3, 
2017/12/29, 28, 15, 5, 11, 5, 
2017/12/30, 41, 11, 13, 7, 1, 
2017/12/31, 30, 31, 5, 12, 3, 
2018/1/1, 58, 26, , 14, 3, 
2017/7/2, 52, 9, 21, 4, , 
2017/7/3, 22, 14, 19, 14, 12, 
2017/7/4, 34, 13, 22, 15, 10, 
2017/7/5, 44, 22, , 17, 11, 
2017/7/6, 57, 26, , 19, 9, 
2017/7/7, 67, 25, , 17, 5, 
2017/7/8, 60, 28, , 19, 5, 
2017/7/9, 74, 38, , 15, 13, 
2017/7/10, 72, 34, , 18, 9, 
2017/7/11, 78, , , , , 
2017/7/13, 67, 20, 15, 19, 17, 
2017/7/14, 59, 28, 21, 18, 9, 
2017/7/15, 77, 40, , 19, 12, 
2017/7/16, 82, 29, , 16, 9, 
2017/7/17, 65, 47, 19, 12, 6, 
2017/7/18, 70, 4, 20, 2, , 
2017/7/19, 19, 16, 8, 21, 5, 
2017/7/20, 50, 23, 14, 16, 8, 
2017/7/21, 58, 30, 12, 17, 8, 
2017/7/22, 85, 26, 25, 15, 4, 
2017/7/23, 73, 28, 24, 17, 10, 
2017/7/24, 74, 45, 16, 23, 8, 
2017/7/25, 90, 40, 21, 24, 7, 
2017/7/26, 86, 44, 22, 25, 11, 
2017/7/27, 89, 32, 23, 18, 8, 
2017/7/28, 80, 30, 27, 16, 9, 
2017/7/29, 70, 33, 22, 19, 13, 
2017/7/30, 82, 33, 25, 17, 10, 
2017/7/31, 78, 30, 15, 20, 13, 
2017/8/1, 79, 38, 22, 24, 12, 
2017/8/2, 76, 41, 17, 24, 15, 
2017/8/3, 81, 30, 27, 14, 5, 
2017/8/4, 65, 11, 25, 3, , 
2017/8/5, 22, 8, 22, 13, 2, 
2017/8/6, 28, 13, 24, 13, 6, 
2017/8/7, 39, 22, 22, 17, 8, 
2017/8/8, 51, 39, 30, 33, 9, 
2017/8/9, 93, 27, 26, 15, 2, 
2017/8/10, 64, 13, 18, 11, 2, 
2017/8/11, 41, 15, 19, 12, 5, 
2017/8/12, 44, 22, 21, 16, 12, 
2017/8/13, 50, 45, 21, 14, 7, 
2017/8/14, 86, 30, 20, 11, 3, 
2017/8/15, 63, 17, 7, 22, 7, 
2017/8/16, 41, 19, 11, 18, 5, 
2017/8/17, 53, 11, 8, 24, 4, 
2017/8/18, 34, 14, 13, 18, 6, 
2017/8/19, 49, 27, 1, 19, 11, 
2017/8/20, 75, 16, 24, 11, 4, 
2017/8/21, 48, 11, 23, 11, 6, 
2017/8/22, 30, 12, 16, 17, 10, 
2017/8/23, 39, 20, 21, 15, 7, 
2017/8/24, 57, 34, 23, 17, 7, 
2017/8/25, 76, 31, 22, 19, 10, 
2017/8/26, 77, 31, 26, 18, 7, 
2017/8/27, 84, 30, 31, 12, 4, 
2017/8/28, 73, 26, 32, 16, 10, 
2017/8/29, 87, 28, 26, 20, 10, 
2017/8/30, 74, 33, 24, 20, 4, 
2017/8/31, 93, 16, 29, 11, 4, 
2017/9/1, 46, 11, 23, 5, 1, 
2017/9/2, 29, 21, 27, 12, 6, 
2017/9/3, 53, 31, 26, 14, 8, 
2017/9/4, 76, 37, 23, 21, 10, 
2017/9/5, 80, 48, 20, 25, 12, 
2017/9/6, 110, , , , , 
2017/9/11, 45, 39, , , , 
2017/9/12, 104, 24, , , , 
2017/9/13, 68, 25, , , , 
2017/9/14, 67, 45, 16, 25, 6, 
2017/9/15, 100, 42, , 16, 8, 
2017/9/16, 93, 31, , 11, 1, 
2017/9/17, 65, 36, , 13, 7, 
2017/9/18, 78, 23, 27, 9, 4, 
2017/9/19, 63, 24, 30, 12, 7, 
2017/9/20, 66, 28, 29, 12, 5, 
2017/9/21, 63, 25, 30, 12, 4, 
2017/9/22, 70, 39, 30, 18, 10, 
2017/9/23, 97, 30, 34, 12, 6, 
2017/9/24, 96, 20, 30, 3, 1, 
2017/9/25, 60, 20, 30, 12, 5, 
2017/9/26, 68, 27, , 17, 11, 
2017/9/27, 66, 30, 30, 14, 9, 
2017/9/28, 81, 23, 27, 9, 3, 
2017/9/29, 65, 19, 22, 12, 6, 
2017/9/30, 61, 19, 24, 16, 4, 
2017/10/1, 61, 17, 47, 12, 4, 
2017/4/2, 39, 14, 15, 11, 4, 
2017/4/3, 40, 20, 15, 10, 9, 
2017/4/4, 52, 24, 14, 12, 10, 
2017/4/5, 54, 35, 18, 16, 9, 
2017/4/6, 63, 23, 18, 14, 2, 
2017/4/7, 60, 9, 14, 8, , 
2017/4/8, 22, 20, 12, 11, 2, 
2017/4/9, 49, 11, 11, 4, 1, 
2017/4/10, 16, 19, 10, 7, 6, 
2017/4/12, 103, 20, 14, 9, 2, 
2017/4/13, 44, 12, 6, 14, 4, 
2017/4/14, 34, 25, 22, 14, 9, 
2017/4/15, 53, 26, 17, 10, 7, 
2017/4/16, 56, 28, 27, 10, 8, 
2017/4/17, 68, 15, 15, 10, 3, 
2017/4/18, 35, 14, 12, 12, 7, 
2017/4/19, 39, 23, 15, 11, 9, 
2017/4/20, 43, 37, 17, 16, 15, 
2017/4/21, 60, 37, 15, 15, 10, 
2017/4/22, 70, 14, 13, 7, 2, 
2017/4/23, 31, 13, 13, 7, 3, 
2017/4/24, 21, 27, 14, 13, 5, 
2017/4/25, 44, 33, 16, 14, 6, 
2017/4/26, 56, 22, 4, 16, 6, 
2017/4/27, 49, 13, 14, 7, 1, 
2017/4/28, 26, 21, 11, 15, 7, 
2017/4/29, 39, 20, 11, 13, 7, 
2017/4/30, 41, 18, 15, 16, 8, 
2017/5/1, 42, 19, 14, , 9, 
2017/5/2, 44, 35, 15, , 10, 
2017/5/3, 58, 44, 20, , 12, 
2017/5/4, 74, 39, 20, , 6, 
2017/5/5, 77, 25, 15, , 3, 
2017/5/6, 53, 17, 16, 10, 4, 
2017/5/7, 44, 14, 10, 11, 2, 
2017/5/8, 39, 21, 11, 11, 7, 
2017/5/9, 44, 29, 34, 20, 5, 
2017/5/10, 62, 20, 15, 8, 2, 
2017/5/11, 45, 16, 13, 10, 2, 
2017/5/12, 26, 25, 15, 14, 6, 
2017/5/13, 41, 34, 12, 15, 13, 
2017/5/14, 59, 23, 19, 8, 3, 
2017/5/15, 49, 26, 15, 11, 10, 
2017/5/16, 46, 29, 11, 14, 9, 
2017/5/17, 51, 27, 12, 13, 10, 
2017/5/18, 49, 17, 13, 9, 3, 
2017/5/19, 31, 16, 5, 16, 5, 
2017/5/20, 33, 21, 13, 11, 4, 
2017/5/21, 41, 37, 3, 14, 5, 
2017/5/22, 58, 12, 12, 6, , 
2017/5/23, 35, 19, 15, 5, , 
2017/5/24, 29, 26, 12, 12, 3, 
2017/5/25, 52, 39, 13, 17, 5, 
2017/5/26, 77, 47, 8, 22, 12, 
2017/5/27, 89, 37, 24, 10, 3, 
2017/5/28, 75, 13, 13, 7, 1, 
2017/5/29, 34, 27, 13, 13, 5, 
2017/5/30, 57, 21, 10, 13, 3, 
2017/5/31, 51, 14, 10, 14, 2, 
2017/6/1, 29, 25, 6, 12, 4, 
2017/6/2, 52, 8, 14, 6, 1, 
2017/6/3, 25, 25, 14, 14, 8, 
2017/6/4, 46, 38, 13, 15, 11, 
2017/6/5, 68, 31, 13, 15, 4, 
2017/6/6, 54, 17, 7, 15, 3, 
2017/6/7, 40, 22, 10, 19, 4, 
2017/6/8, 50, 38, 16, 23, 5, 
2017/6/9, 71, 18, 11, 10, 4, 
2017/6/10, 33, 15, 18, 8, 3, 
2017/6/11, 32, 36, 24, 19, 9, 
2017/6/12, 68, 64, 24, 22, 15, 
2017/6/13, 91, 61, 8, 24, 9, 
2017/6/14, 108, 25, 20, 8, 2, 
2017/6/15, 69, 25, 18, 16, 4, 
2017/6/16, 67, 33, 13, 18, 6, 
2017/6/17, 76, 41, 9, 21, 10, 
2017/6/18, 87, 49, 29, 26, 11, 
2017/6/19, 103, 45, 17, 19, 6, 
2017/6/20, 80, 4, 16, 7, , 
2017/6/21, 14, 9, 17, 14, 5, 
2017/6/22, 28, 19, 15, 14, 5, 
2017/6/23, 43, 26, 17, 13, 8, 
2017/6/24, 59, 33, , 17, 10, 
2017/6/25, 85, 10, 18, 10, 9, 
2017/6/26, 39, 22, 19, 16, 7, 
2017/6/27, 53, 36, 15, 17, 7, 
2017/6/28, 80, 30, 21, 18, 6, 
2017/6/29, 73, 34, 21, 21, 7, 
2017/6/30, 83, 40, 23, 24, 11, 
2017/7/1, 89, 21, 19, 10, 3, 
2017/1/3, 53, 16, 14, 10, 7, 
2017/1/4, 45, 23, 24, 15, 12, 
2017/1/5, 61, 25, 36, 15, 6, 
2017/1/6, 50, 18, 14, 10, 3, 
2017/1/7, 40, 15, 11, 8, 6, 
2017/1/8, 49, 18, 13, 6, 7, 
2017/1/9, 50, 23, 26, 11, 10, 
2017/1/10, 58, 14, 34, 9, 2, 
2017/1/11, 40, 16, 15, 8, 1, 
2017/1/12, 46, 15, 12, 8, 3, 
2017/1/13, 46, 13, 9, 5, 1, 
2017/1/14, 31, 17, 16, 7, 5, 
2017/1/15, 46, 13, 16, 6, 7, 
2017/1/16, 43, 19, 13, 12, 8, 
2017/1/17, 49, 14, 7, 14, 3, 
2017/1/18, 29, 17, 5, 15, 2, 
2017/1/19, 50, 14, 6, 15, 2, 
2017/1/20, 33, 17, 9, 12, 5, 
2017/1/21, 45, 19, 11, 16, 7, 
2017/1/22, 54, 18, 9, 14, 10, 
2017/1/23, 47, 28, 18, 16, 8, 
2017/1/24, 70, 26, 18, 12, 7, 
2017/1/25, 64, 20, 25, 12, 4, 
2017/1/26, 48, 24, 8, 16, 6, 
2017/1/27, 60, 18, 9, 10, 3, 
2017/1/28, 38, 19, 12, 10, 2, 
2017/1/29, 46, 20, 11, 8, 2, 
2017/1/30, 46, 22, 10, 7, 9, 
2017/1/31, 47, 19, 9, 5, 5, 
2017/2/1, 47, 23, 8, 13, 7, 
2017/2/2, 53, 26, 14, 11, 8, 
2017/2/3, 59, 18, 20, 12, 3, 
2017/2/4, 41, 22, 21, 12, 4, 
2017/2/5, 50, 27, 21, 10, 6, 
2017/2/6, 65, 28, 17, 12, 4, 
2017/2/7, 62, 28, 10, 10, 7, 
2017/2/8, 60, 16, 11, 5, 2, 
2017/2/9, 41, 17, 12, 7, 7, 
2017/2/10, 44, 16, 11, 6, 3, 
2017/2/11, 39, 22, 17, 8, 4, 
2017/2/12, 48, 26, 17, 7, 3, 
2017/2/13, 62, 25, 15, 9, 3, 
2017/2/14, 53, 30, 18, 10, 3, 
2017/2/15, 56, 24, 20, 5, 1, 
2017/2/16, 53, 32, 20, 11, 7, 
2017/2/17, 71, 29, 22, 12, 9, 
2017/2/18, 69, 32, 26, 13, 7, 
2017/2/19, 77, 32, 21, 12, 8, 
2017/2/20, 72, 26, 18, 8, 5, 
2017/2/21, 66, 24, 14, 9, 8, 
2017/2/22, 62, 28, 17, 12, 12, 
2017/2/23, 68, 34, 24, 13, 15, 
2017/2/24, 78, 18, 24, 14, 5, 
2017/2/25, 48, 27, 31, 22, 12, 
2017/2/26, 63, 31, 18, 16, 10, 
2017/2/27, 70, 25, 24, 13, 12, 
2017/2/28, 68, 34, 31, 16, 13, 
2017/3/1, 73, 24, 27, 17, 5, 
2017/3/2, 58, 17, 19, 13, 4, 
2017/3/3, 40, 20, 11, 15, 6, 
2017/3/4, 53, 22, 23, 15, 8, 
2017/3/5, 49, 13, 19, 8, 4, 
2017/3/6, 39, 19, 9, 14, 7, 
2017/3/7, 43, 22, 16, 10, 6, 
2017/3/8, 52, 20, 9, 10, 4, 
2017/3/9, 39, 23, 13, 8, 3, 
2017/3/10, 50, 35, 16, 14, 8, 
2017/3/11, 72, 18, 15, 6, 2, 
2017/3/12, 44, 31, 16, 9, 7, 
2017/3/13, 71, 13, 15, 6, 1, 
2017/3/14, 31, 17, 7, 8, 2, 
2017/3/15, 38, 18, 13, 8, 3, 
2017/3/16, 45, 31, 14, 12, 7, 
2017/3/17, 61, 21, 17, 4, 4, 
2017/3/18, 43, 9, 8, 8, 2, 
2017/3/19, 21, 8, 9, 10, 2, 
2017/3/20, 26, 14, 12, 10, 3, 
2017/3/21, 38, 18, 12, 8, 6, 
2017/3/22, 45, 18, 10, 8, 9, 
2017/3/23, 45, 18, 11, 8, 8, 
2017/3/24, 43, 22, 17, 11, 10, 
2017/3/25, 49, 28, 15, 10, 8, 
2017/3/26, 60, 15, 14, 8, 8, 
2017/3/27, 50, 19, 11, 10, 10, 
2017/3/28, 45, 15, 13, 9, 4, 
2017/3/29, 42, 13, 11, 8, 3, 
2017/3/30, 39, 13, 13, 10, 4, 
2017/3/31, 34, 17, 13, 10, 6, 
2017/4/1, 47, 16, 13, 11, 6, 
2016/10/2, 21, 9, 20, 3, 1, 
2016/10/3, 21, 14, 15, 14, 4, 
2016/10/4, 40, 14, 21, 9, 2, 
2016/10/5, 45, 8, 20, 9, 2, 
2016/10/6, 24, 10, 19, 7, 2, 
2016/10/7, 29, 8, 19, 4, 1, 
2016/10/8, 21, 14, 22, 13, 5, 
2016/10/9, 39, 15, 19, 7, 3, 
2016/10/10, 40, 13, 22, 4, 1, 
2016/10/11, 25, 17, 21, 12, 2, 
2016/10/12, 38, 22, 1, 13, 5, 
2016/10/13, 53, 25, 18, 15, 3, 
2016/10/14, 53, 20, 18, 18, 4, 
2016/10/15, 44, 15, 23, 13, 3, 
2016/10/16, 47, 32, 25, 15, 5, 
2016/10/17, 78, 26, 23, 10, 3, 
2016/10/18, 58, 12, 20, 6, 1, 
2016/10/19, 36, 15, 19, 6, 1, 
2016/10/20, 43, 21, 32, 10, 3, 
2016/10/21, 57, 14, 24, 3, 1, 
2016/10/22, 30, 9, 14, 5, 1, 
2016/10/23, 24, 13, 14, 8, 3, 
2016/10/24, 28, 16, 14, 8, 2, 
2016/10/25, 34, 14, 13, 6, , 
2016/10/26, 30, 21, 15, 9, 1, 
2016/10/27, 48, 22, 25, 14, 3, 
2016/10/28, 54, 13, 18, 4, 1, 
2016/10/29, 26, 21, 15, 9, 6, 
2016/10/30, 40, 14, 18, 4, 2, 
2016/10/31, 33, 19, 22, 8, 5, 
2016/11/1, 46, 31, 21, 14, 6, 
2016/11/2, 66, 21, 26, 15, 3, 
2016/11/3, 50, 10, 18, 7, 2, 
2016/11/4, 27, 10, 14, 13, 2, 
2016/11/5, 27, 15, 16, 8, 3, 
2016/11/6, 38, 14, 21, 10, 3, 
2016/11/7, 35, 24, 20, 9, 2, 
2016/11/8, 58, 25, 23, 10, 4, 
2016/11/9, 61, 23, 23, 12, 3, 
2016/11/10, 58, 14, 29, 13, 4, 
2016/11/11, 35, 20, 22, 11, 6, 
2016/11/12, 50, 8, 17, 6, 2, 
2016/11/13, 23, 10, 15, 3, 2, 
2016/11/14, 24, 10, , 9, 2, 
2016/11/15, 27, 7, , 2, 1, 
2016/11/16, 27, 11, 11, 6, 2, 
2016/11/17, 26, 18, 11, 13, 6, 
2016/11/18, 56, 11, 17, 5, 2, 
2016/11/19, 28, 12, 18, 5, 1, 
2016/11/20, 34, 15, 16, 6, 5, 
2016/11/21, 32, 24, 22, 11, 5, 
2016/11/22, 53, 23, 18, 11, 3, 
2016/11/23, 45, 20, 19, 12, 7, 
2016/11/24, 52, 17, 17, 9, 4, 
2016/11/25, 45, 17, 18, 5, 1, 
2016/11/26, 42, 22, 16, 10, 7, 
2016/11/27, 50, 22, 20, 10, 5, 
2016/11/28, 57, 34, 22, 14, 5, 
2016/11/29, 73, 13, 17, 4, 1, 
2016/11/30, 36, 12, 13, 8, 2, 
2016/12/1, 32, 14, 13, 7, 3, 
2016/12/2, 35, 18, 16, 9, 7, 
2016/12/3, 42, 24, 18, 14, 7, 
2016/12/4, 62, 11, 20, 3, 1, 
2016/12/5, 29, 11, 20, 5, 2, 
2016/12/6, 34, 18, 19, 13, 7, 
2016/12/7, 41, 22, 18, 13, 7, 
2016/12/8, 52, 25, 30, 13, 5, 
2016/12/9, 58, 16, 15, 13, 6, 
2016/12/10, 53, 26, 20, 13, 9, 
2016/12/11, 65, 22, 7, 8, 4, 
2016/12/12, 51, 10, 16, 7, , 
2016/12/13, 33, 26, 20, 15, 5, 
2016/12/14, 75, 24, 17, 4, 1, 
2016/12/15, 51, 17, 11, 8, 5, 
2016/12/16, 36, 19, 11, 10, 6, 
2016/12/17, 45, 19, 12, 9, 7, 
2016/12/18, 46, 14, 14, 8, 5, 
2016/12/19, 37, 24, 19, 14, 8, 
2016/12/20, 63, 15, 26, 14, 4, 
2016/12/21, 35, 16, 27, 13, 4, 
2016/12/22, 42, 23, 28, 17, 6, 
2016/12/23, 59, 27, 29, 21, 9, 
2016/12/24, 74, 16, 37, 14, 6, 
2016/12/25, 43, 22, 18, 8, 6, 
2016/12/26, 49, 24, 20, 9, 7, 
2016/12/27, 56, 38, 52, 20, 8, 
2016/12/28, 72, 27, 18, 11, 6, 
2016/12/29, 60, 20, 14, 7, 2, 
2016/12/30, 57, 28, 30, 11, 9, 
2016/12/31, 68, 28, 23, 18, 10, 
2017/1/1, 71, 30, 27, 12, 9, 
2017/1/2, 79, 21, 15, 10, 7, 
2016/7/2, 49, 20, 13, 14, 3, 
2016/7/3, 60, 18, 14, 10, 3, 
2016/7/4, 62, 31, 9, 15, 4, 
2016/7/5, 84, 37, 8, 17, 5, 
2016/7/6, 88, 60, 3, 22, 7, 
2016/7/7, 116, 20, 17, 11, 5, 
2016/7/8, 43, 44, 16, 19, 12, 
2016/7/9, 71, 33, 19, 17, 12, 
2016/7/10, 62, 50, 18, 22, 10, 
2016/7/11, 110, 54, 13, 24, 7, 
2016/7/12, 98, 52, 37, 29, 8, 
2016/7/13, 101, 28, 19, 14, 6, 
2016/7/14, 54, 25, 22, 13, 4, 
2016/7/15, 70, 34, 17, 20, 5, 
2016/7/16, 76, 26, 18, 16, 5, 
2016/7/17, 67, 7, 18, 3, 1, 
2016/7/18, 20, 17, 19, 11, 5, 
2016/7/19, 38, 20, 17, 15, 5, 
2016/7/20, 40, 24, 15, 15, 5, 
2016/7/21, 49, 16, 15, 13, 4, 
2016/7/22, 45, 24, 18, 21, 5, 
2016/7/23, 53, 28, 20, , 11, 
2016/7/24, 59, 36, 19, , 3, 
2016/7/25, 81, 47, 18, , 6, 
2016/7/26, 110, 51, 14, 26, 3, 
2016/7/27, 116, 22, 22, 13, 3, 
2016/7/28, 55, 34, 13, 19, 8, 
2016/7/29, 57, 18, 11, 17, 4, 
2016/7/30, 34, 23, 16, 16, 6, 
2016/7/31, 59, 35, 20, 13, 6, 
2016/8/1, 80, 45, 20, 22, 8, 
2016/8/2, 103, 31, 17, 11, 2, 
2016/8/3, 64, 15, 14, 17, 4, 
2016/8/4, 41, 20, 18, 16, 4, 
2016/8/5, 45, 33, 15, 16, 4, 
2016/8/6, 77, 51, 17, 29, 10, 
2016/8/7, 103, 27, 26, 8, 3, 
2016/8/8, 55, 8, 20, 10, , 
2016/8/9, 18, 6, 15, 6, , 
2016/8/10, 23, 10, 21, 5, 1, 
2016/8/11, 31, 20, 17, 13, 4, 
2016/8/12, 41, 21, 15, 15, 5, 
2016/8/13, 48, 28, 15, 13, 4, 
2016/8/14, 59, 40, 28, 17, 8, 
2016/8/15, 87, 28, 21, 16, 6, 
2016/8/16, 73, 34, 21, 26, 6, 
2016/8/17, 80, 39, 33, 24, 6, 
2016/8/18, 88, 11, 19, 9, 1, 
2016/8/19, 31, 14, 20, 12, 3, 
2016/8/20, 41, 13, 11, 12, 3, 
2016/8/21, 31, 8, 24, 6, 1, 
2016/8/22, 26, 12, 20, 6, 1, 
2016/8/23, 24, 17, 16, 13, 5, 
2016/8/24, 41, 22, 21, 12, 4, 
2016/8/25, 55, 28, 21, 16, 5, 
2016/8/26, 61, 41, 31, 20, 8, 
2016/8/27, 94, 36, 31, 18, 7, 
2016/8/28, 93, 41, 26, 21, 7, 
2016/8/29, 88, 29, 32, 10, 4, 
2016/8/30, 75, 35, 28, 12, 2, 
2016/8/31, 92, 22, 16, 19, 4, 
2016/9/1, 53, 23, 20, 14, 4, 
2016/9/2, 60, 19, 19, 14, 2, 
2016/9/3, 47, 17, 18, 11, 2, 
2016/9/4, 49, 13, 16, 8, 2, 
2016/9/5, 40, 11, 18, 8, 2, 
2016/9/6, 36, 17, 11, 19, 2, 
2016/9/7, 44, 14, 18, 7, 1, 
2016/9/8, 35, 19, 19, 11, 5, 
2016/9/9, 44, 16, 17, 14, 5, 
2016/9/10, 41, 15, 19, 9, 3, 
2016/9/11, 32, 17, 17, 11, 4, 
2016/9/12, 49, 26, 19, 17, 7, 
2016/9/13, 62, 36, 36, 20, 4, 
2016/9/14, 78, 35, 25, 19, 7, 
2016/9/15, 54, 22, 22, 11, 3, 
2016/9/16, 42, 29, 14, 19, 6, 
2016/9/17, 48, 18, 19, 16, 4, 
2016/9/18, 47, 30, 25, 11, 5, 
2016/9/19, 69, 17, 24, 9, 2, 
2016/9/20, 51, 16, 20, 9, 2, 
2016/9/21, 33, 16, 22, 12, 4, 
2016/9/22, 37, 14, 22, 6, 2, 
2016/9/23, 28, 19, 24, 11, 3, 
2016/9/24, 43, 22, 17, 17, 3, 
2016/9/25, 51, 16, 21, 7, 2, 
2016/9/26, 42, 15, 9, 14, 6, 
2016/9/27, 38, 22, 19, 12, 7, 
2016/9/28, 48, 24, 19, 14, 9, 
2016/9/29, 49, 30, 22, 11, 5, 
2016/9/30, 63, 17, 16, 14, 3, 
2016/10/1, 38, 8, 19, 5, 1, 
2016/4/2, 40, 36, 22, 12, 11, 
2016/4/3, 50, 48, 24, 13, 8, 
2016/4/4, 53, 40, 19, 13, 9, 
2016/4/5, 61, 27, 14, 8, 5, 
2016/4/6, 41, 35, 18, 11, 9, 
2016/4/7, 53, 52, 48, 16, 11, 
2016/4/8, 72, 41, 24, 19, 8, 
2016/4/9, 77, 41, 26, 14, 11, 
2016/4/10, 65, 37, 24, 10, 12, 
2016/4/11, 71, 32, 22, 10, 7, 
2016/4/12, 51, 37, 15, 11, 11, 
2016/4/13, 53, 42, 20, 12, 10, 
2016/4/14, 58, 53, 23, 13, 8, 
2016/4/15, 74, 50, 24, 14, 7, 
2016/4/16, 77, 47, 24, 16, 9, 
2016/4/17, 83, 38, 28, 13, 10, 
2016/4/18, 71, 54, 21, 18, 9, 
2016/4/19, 76, 46, 17, 17, 10, 
2016/4/20, 75, 57, 16, 18, 12, 
2016/4/21, 71, 57, 25, 19, 13, 
2016/4/22, 72, 58, 26, 17, 9, 
2016/4/23, 69, 48, 27, 15, 10, 
2016/4/24, 65, 65, 28, 18, 10, 
2016/4/25, 76, 67, 34, 26, 10, 
2016/4/26, 81, 43, 16, 12, 5, 
2016/4/27, 50, 14, 14, 3, 2, 
2016/4/28, 18, 16, 15, 8, 2, 
2016/4/29, 29, 24, 14, 14, 5, 
2016/4/30, 37, 21, 21, 9, 4, 
2016/5/1, 35, 19, 19, 6, 2, 
2016/5/2, 30, 33, 17, 15, 9, 
2016/5/3, 48, 42, 26, 18, 7, 
2016/5/4, 58, 38, 18, 17, 9, 
2016/5/5, 67, 27, 5, 12, 8, 
2016/5/6, 50, 36, 16, 13, 5, 
2016/5/7, 57, 27, 18, 11, 8, 
2016/5/8, 56, 18, 18, 7, 2, 
2016/5/9, 46, 34, 13, 14, 6, 
2016/5/10, 51, 32, 5, 13, 5, 
2016/5/11, 64, , , , , 
2016/5/13, 35, 16, 6, 16, 4, 
2016/5/14, 32, 19, 16, 11, 3, 
2016/5/15, 35, 35, 16, 12, 9, 
2016/5/16, 55, 45, 19, 11, 3, 
2016/5/17, 52, 17, 13, 9, 2, 
2016/5/18, 32, 18, 8, 16, 3, 
2016/5/19, 41, 12, 11, 16, 2, 
